"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
194,"i271pop","At least 2G",,"%",153,"MOZ","Mozambique","85",2018,"","INCM - Communication Regulator Authority","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",153,"MOZ","Mozambique","85",2019,"","Instituto Nacional das Comunicacoes de Mocambique","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",153,"MOZ","Mozambique","85",2020,"The conflict in the northern part of the country has impacted deeply on the level of coverage of mobile-cellular network.","Instituto Nacional das Comnunicações de Moçambique","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",153,"MOZ","Mozambique","85",2021,"","Autoridade Reguladora das Comunicações de Moçambique","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",153,"MOZ","Mozambique","87",2022,"","Autoridade Reguladora das Comunicações de Moçambique","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",155,"MAR","Morocco","95",2000,"","","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",155,"MAR","Morocco","95",2001,"","","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",155,"MAR","Morocco","95",2002,"","","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",155,"MAR","Morocco","95",2003,"","","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",155,"MAR","Morocco","96",2004,"","","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",155,"MAR","Morocco","97.5",2005,"","","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",155,"MAR","Morocco","98",2006,"","","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",155,"MAR","Morocco","98",2008,"","Agence Nationale de Réglementation des Télécommunications","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",155,"MAR","Morocco","98",2009,"","Agence Nationale de Réglementation des Télécommunications","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",155,"MAR","Morocco","98.4",2010,"","Agence Nationale de Réglementation des Télécommunications","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",155,"MAR","Morocco","99",2011,"","Agence Nationale de Réglementation des Télécommunications","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",155,"MAR","Morocco","99",2012,"","Agence Nationale de Réglementation des Télécommunications","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",155,"MAR","Morocco","99",2013,"","Agence Nationale de Réglementation des Télécommunications","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",155,"MAR","Morocco","99.2",2014,"","Agence Nationale de Réglementation des Télécommunications","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",155,"MAR","Morocco","99.2",2015,"","Agence Nationale de Réglementation des Télécommunications","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",155,"MAR","Morocco","99.6",2016,"","ANRT","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",155,"MAR","Morocco","99.6",2017,"","ANRT","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",155,"MAR","Morocco","99.7",2018,"","ANRT","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",155,"MAR","Morocco","99.7",2019,"","Agence Nationale de Réglementation des Télécommunications","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",155,"MAR","Morocco","99.75",2020,"","Agence Nationale de Réglementation des Télécommunications","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",155,"MAR","Morocco","99.75",2021,"","Agence Nationale de Réglementation des Télécommunications","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",155,"MAR","Morocco","99.8",2022,"","Agence Nationale de Réglementation des Télécommunications","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",155,"MAR","Morocco","99.85",2023,"","Agence Nationale de Réglementation des Télécommunications","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",156,"MHL","Marshall Islands","65",2015,"","ITU estimate.","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",156,"MHL","Marshall Islands","65",2016,"","ITU estimate.","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",156,"MHL","Marshall Islands","65",2017,"","ITU estimate.","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",156,"MHL","Marshall Islands","65",2019,"","ITU estimate.","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",156,"MHL","Marshall Islands","65",2020,"","ITU estimate.","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",156,"MHL","Marshall Islands","65",2021,"","ITU estimate.","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",156,"MHL","Marshall Islands","65",2022,"","ITU estimate.","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",158,"MTQ","Martinique","98",2004,"","","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",158,"MTQ","Martinique","99",2005,"","","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",158,"MTQ","Martinique","99",2006,"","","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",159,"MSR","Montserrat","66",2006,"","","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
